category,jour,qty,val
Son,15/09/2021,1039.2,1789231.92
Son,15/09/2022,783.2,1184668.3199999998
Son,15/09/2023,475.6,856080
Son,15/09/2024,1324.7999999999997,2384640
Son,15/09/2025,1774.4,3193920
Son,15/10/2021,1224.2,2038048.2000000002
Son,15/10/2022,695.8000000000001,1052467.0799999998
Son,15/10/2023,400.8,721440
Son,15/10/2024,2018.6,3633480
Son,15/10/2025,1741.6000000000001,3134880
Son,15/11/2021,825.6,1248802.56
Son,15/11/2022,1025.6,1551322.56
Son,15/11/2023,630,1134000
Son,15/11/2024,1423.4,2562120
Son,15/11/2025,1985,3573000
Son,15/12/2021,1438,2483386.3200000003
Son,15/12/2022,1176.8,1780027.68
Son,15/12/2023,892,1605600
Son,15/12/2024,1262.3999999999999,2272320
Son,15/12/2025,477.6,859680
Son,16/01/2021,3806.4000000000005,7139372.1
Son,16/01/2022,88.8,134318.87999999998
Son,16/01/2023,1170,1769742
Son,16/01/2024,1576,2836800
Son,16/01/2025,1676,3016800
Son,16/01/2026,795.8,1432440
Son,16/02/2021,4071.399999999999,5818019.8
Son,16/02/2022,688.6,1041576.3599999999
Son,16/02/2023,1245.8,1884397.0799999996
Son,16/02/2024,1058.2,1904760
Son,16/02/2025,1137,2046600
Son,16/02/2026,1602.9999999999998,2885400
Son,16/03/2021,3542.8,5866854.039999999
Son,16/03/2023,1316.3999999999999,1991186.64
Son,16/03/2024,2171.6,3908880
Son,16/03/2025,1580.8,2845440
Son,16/03/2026,1560.4,2808720
Son,16/04/2021,2275.9999999999995,3868040.7199999997
Son,16/04/2022,484.79999999999995,733308.48
Son,16/04/2023,2365.6000000000004,3578206.5599999996
Son,16/04/2024,1418.2,2552760
Son,16/04/2025,2036.2,3665160
Son,16/04/2026,1114.8,2006640
Son,16/05/2021,184.8,406560
Son,16/05/2022,135.4,204806.04
Son,16/05/2023,833.2,1260298.3199999998
Son,16/05/2024,2281.2000000000003,4106160
Son,16/05/2025,754.8,1358640
Son,16/05/2026,1600,2880000
Son,16/06/2021,499.6,835020.92
Son,16/06/2022,602.401,911191.7526
Son,16/06/2023,743.8,1338840
Son,16/06/2025,959.4,1726920
Son,16/06/2026,2427.8,4370040
Son,16/07/2021,597.8,1041331.4400000001
Son,16/07/2022,830.2,1255760.52
Son,16/07/2023,1043.3999999999999,1878120
Son,16/07/2024,1856,3340800
Son,16/07/2025,1322.2,2379960
Son,16/07/2026,1269.4,2284920
Son,16/08/2021,934.2,1648500.8399999999
Son,16/08/2022,299,452267.39999999997
Son,16/08/2023,384.8,692640
Son,16/08/2024,1843.4000000000003,3318120
Son,16/08/2025,1397.601,2515681.8
Son,16/08/2026,2056.2,3701160
Son,16/09/2021,1564.6000000000001,3031198.3200000003
Son,16/09/2022,620,937812
Son,16/09/2023,894.4,1609920
Son,16/09/2024,1773,3191400
Son,16/09/2025,2332.8,4199040
Son,16/10/2021,1205.0000000000002,1951206.12
Son,16/10/2022,299.4,452872.44
Son,16/10/2023,1072.6000000000001,1930680
Son,16/10/2024,1649,2968200
Son,16/10/2025,1729.2000000000003,3112560
Son,16/11/2021,1872,2831587.2
Son,16/11/2022,1580.0000000000002,2389908
Son,16/11/2023,1458.1999999999998,2624760
Son,16/11/2024,1425.4,2565720
Son,16/11/2025,1290.4,2322720
Son,16/12/2021,1592.3999999999999,2408664.24
Son,16/12/2022,495.4,749342.04
Son,16/12/2023,1079.6,1943280
Son,16/12/2024,2016.4,3629520
Son,16/12/2025,599.4000000000001,1078920
Son,17/01/2021,3222.4,5450172.5
Son,17/01/2023,966,1461171.5999999999
Son,17/01/2024,2242,4035600
Son,17/01/2025,2006.6,3611880
Son,17/01/2026,1829.8000000000002,3293640
Son,17/02/2021,3334.9000000000005,4511762.25
Son,17/02/2022,1208.1,1827372.06
Son,17/02/2023,766.2,1158954.12
Son,17/02/2024,1959.6,3527280
Son,17/02/2025,1736.4,3125520
Son,17/02/2026,1422.8,2561040
Son,17/03/2021,4564.8,8305775.160000002
Son,17/03/2022,622.3,941290.98
Son,17/03/2023,930.4,1407323.04
Son,17/03/2024,1393.4,2508120
Son,17/03/2025,1524.2,2743560
Son,17/03/2026,2137,3846600
Son,17/04/2021,2530,4367999.28
Son,17/04/2023,1420,2147892
Son,17/04/2024,1680.8000000000002,3025440
Son,17/04/2025,1535.7999999999997,2764440
Son,17/04/2026,973.4000000000001,1752120
Son,17/05/2021,1348.9999999999998,2137420.8000000003
Son,17/05/2022,265.6,401746.55999999994
Son,17/05/2023,1265.2,1913741.5199999998
Son,17/05/2024,1207.6000000000001,2173680
Son,17/05/2025,751,1351800
Son,17/05/2026,835,1503000
Son,17/06/2021,915,1741889.44
Son,17/06/2022,593.6,897879.36
Son,17/06/2023,1106.2,1991160
Son,17/06/2025,763.2,1373760
Son,17/06/2026,2809.2,5056560
Son,17/07/2021,760,1369381.08
Son,17/07/2022,1969.2,2978611.92
Son,17/07/2023,812,1461600
Son,17/07/2024,1427,2568600
Son,17/07/2025,1901.6,3422880
Son,17/07/2026,864.9999999999999,1557000
Son,17/08/2021,1096.8000000000002,1896681.7199999997
Son,17/08/2022,670.6,1014349.5599999999
Son,17/08/2023,939,1690200
Son,17/08/2024,1835.1999999999998,3303360
Son,17/08/2025,1275.8,2296440
Son,17/08/2026,1528.8,2751840
Son,17/09/2021,701.5999999999999,1291266
Son,17/09/2022,852.8,1289945.28
Son,17/09/2023,888.4,1599120
Son,17/09/2024,1501.7999999999997,2703240
Son,17/09/2025,2185.8,3934440
Son,17/10/2021,1701.4,2741181.6000000006
Son,17/10/2022,796.8,1205239.68
Son,17/10/2023,669.6,1205280
Son,17/10/2024,1631.6,2936880
Son,17/10/2025,780.8,1405440
Son,17/11/2021,1608,2432260.8000000003
Son,17/11/2022,1082.6,1637540.7599999998
Son,17/11/2023,932.6,1678680
Son,17/11/2024,1608.6,2895480
Son,17/11/2025,1723.6,3102480
Son,17/12/2021,1202.4,1905215.52
Son,17/12/2022,1509.8,2283723.4799999995
Son,17/12/2023,457.4,823320
Son,17/12/2024,1876.8000000000002,3378240
Son,17/12/2025,889.4000000000001,1600920
Son,18/01/2021,3061.6,5574491
Son,18/01/2022,737,1114786.2
Son,18/01/2023,1088,1645708.7999999996
Son,18/01/2024,1454.0000000000002,2617200
Son,18/01/2025,2039.8000000000004,3671640
Son,18/01/2026,1392.6000000000001,2506680
Son,18/02/2021,2954.7999999999997,3724525.3999999994
Son,18/02/2022,779.2,1178617.92
Son,18/02/2023,1373,2076799.7999999998
Son,18/02/2024,1360,2448000
Son,18/02/2025,1788.8000000000002,3219840
Son,18/02/2026,1418.4,2553120
Son,18/03/2021,3581.5999999999995,6427456.24
Son,18/03/2022,1082,1636633.2000000002
Son,18/03/2023,1760.3999999999999,2662781.0399999996
Son,18/03/2024,1449.1999999999998,2608560
Son,18/03/2025,945.4000000000001,1701720
Son,18/03/2026,2097.2,3774960
Son,18/04/2021,2716.6000000000004,5614672.640000001
Son,18/04/2022,414.4,626821.44
Son,18/04/2023,1586,2398983.5999999996
Son,18/04/2024,1317.8000000000002,2372040
Son,18/04/2025,927,1668600
Son,18/04/2026,1500.8000000000002,2701440
Son,18/05/2021,1243,2010492.8399999999
Son,18/05/2022,354.4,536065.44
Son,18/05/2023,1049,1586717.3999999997
Son,18/05/2024,1619.3999999999999,2914920
Son,18/05/2025,504.4,907920
Son,18/05/2026,2048.4,3687120
Son,18/06/2021,374,669922.24
Son,18/06/2022,931.1999999999999,1408533.12
Son,18/06/2023,742.6,1336680
Son,18/06/2025,709.001,1276201.8
Son,18/06/2026,2514.2000000000003,4525560
Son,18/07/2021,569.2,1083948.96
Son,18/07/2022,1134.8,1716498.48
Son,18/07/2023,586.8,1056240
Son,18/07/2024,2005.4,3609720
Son,18/07/2025,1795.6000000000001,3232080
Son,18/07/2026,1672.8000000000002,3011040
Son,18/08/2021,953.6,1618047.96
Son,18/08/2022,383.8,580535.88
Son,18/08/2023,647.6,1165680
Son,18/08/2024,1315.2,2367360
Son,18/08/2025,1740.8000000000002,3133440
Son,18/08/2026,2754.2000000000003,4957560
Son,18/09/2021,1066,2051689.3199999998
Son,18/09/2022,579.4,876400.44
Son,18/09/2023,887.5999999999999,1597680
Son,18/09/2024,1436.2,2585160
Son,18/09/2025,1910.6000000000001,3439080
Son,18/10/2021,928.8,1512397.08
Son,18/10/2022,1347.6,2038379.76
Son,18/10/2023,663.5999999999999,1194480
Son,18/10/2024,1500,2700000
Son,18/10/2025,2187.2,3936960
Son,18/11/2021,1535.6,2322748.56
Son,18/11/2022,814.5999999999999,1232163.96
Son,18/11/2023,983.2,1769760
Son,18/11/2024,1893.4,3408120
Son,18/11/2025,2057.6,3703680
Son,18/12/2021,1613.2,2440126.32
Son,18/12/2022,908.0000000000001,1373440.7999999998
Son,18/12/2023,1205.4,2169720
Son,18/12/2024,2015.2000000000003,3627360
Son,18/12/2025,1047.8000000000002,1886040
Son,19/01/2021,3380.6,6158049.5
Son,19/01/2022,643.3999999999999,973206.8399999999
Son,19/01/2023,1140.6,1725271.5599999998
Son,19/01/2024,990.8000000000001,1783440
Son,19/01/2025,1900.3999999999999,3420720
Son,19/01/2026,1335.3999999999999,2403720
Son,19/02/2021,2355,3726700.8000000003
Son,19/02/2022,998.8000000000002,1510784.88
Son,19/02/2023,873.5999999999999,1321407.3599999999
Son,19/02/2024,1180,2124000
Son,19/02/2025,1393.8000000000002,2508840
Son,19/02/2026,2404.6,4328280
Son,19/03/2021,2809.2,5303942.48
Son,19/03/2022,1358.1999999999998,2054413.3199999998
Son,19/03/2023,1573.4,2379924.84
Son,19/03/2024,1996.6000000000001,3593880
Son,19/03/2025,1247.8,2246040
Son,19/03/2026,2268.6000000000004,4083480
Son,19/04/2021,2686,5505833.68
Son,19/04/2022,647.4000000000001,979257.24
Son,19/04/2023,1834.6,2775015.96
Son,19/04/2024,1274.4,2293920
Son,19/04/2025,1683.3999999999996,3030120
Son,19/04/2026,1484,2671200
Son,19/05/2021,2104.8,3604134.32
Son,19/05/2022,249,376637.4
Son,19/05/2023,870.2,1316264.52
Son,19/05/2024,1086.1999999999998,1955160
Son,19/05/2025,1448.4,2607120
Son,19/05/2026,2225.7999999999997,4006440
Son,19/06/2021,1032,1974818
Son,19/06/2022,765,1157139
Son,19/06/2023,831.4,1496520
Son,19/06/2024,900.4,1620720
Son,19/06/2025,739.5999999999999,1331280
Son,19/06/2026,1688.3999999999996,3039120
Son,19/07/2021,145.4,219932.04
Son,19/07/2022,1069.1999999999998,1617271.92
Son,19/07/2023,468,842400
Son,19/07/2024,940.4,1692720
Son,19/07/2025,1202.6,2164680
Son,19/07/2026,2162,3891600
Son,19/08/2021,744.5999999999999,1339743.1199999999
Son,19/08/2022,381.20000000000005,576603.12
Son,19/08/2023,925.4,1665720
Son,19/08/2024,1795.8,3232440
Son,19/08/2025,1771.8,3189240
Son,19/08/2026,2122.2,3819960
Son,19/09/2021,2344.8,4261727.760000001
Son,19/09/2022,520,786552
Son,19/09/2023,553.8,996840
Son,19/09/2024,1805.1999999999998,3249360
Son,19/09/2025,2130.8,3835440
Son,19/10/2021,568.8,860366.88
Son,19/10/2022,982.4000000000001,1485978.24
Son,19/10/2023,894.4,1609920
Son,19/10/2024,2267.8,4082040
Son,19/10/2025,1477.4,2659320
Son,19/11/2021,1397,2113102.2
Son,19/11/2022,1351.8,2044732.6799999997
Son,19/11/2023,905.4000000000001,1629720
Son,19/11/2024,2094.2000000000003,3769560
Son,19/11/2025,1818.8000000000002,3273840
Son,19/12/2021,1163.6,1952258.64
Son,19/12/2022,712,1076971.2
Son,19/12/2023,887.0000000000001,1596600
Son,19/12/2024,2052.4,3694320
Son,20/01/2021,3948.2000000000003,6762006.999999999
Son,20/01/2022,1344.6,2033841.96
Son,20/01/2023,1061.6000000000001,1605776.16
Son,20/01/2024,1617.6000000000001,2911680
Son,20/01/2025,1927.4,3469320
Son,20/01/2026,1800.3999999999999,3240720
Son,20/02/2021,2739,4283205.000000001
Son,20/02/2022,408.20000000000005,617443.32
Son,20/02/2023,253.8,383897.88
Son,20/02/2024,1594.6000000000001,2870280
Son,20/02/2025,1978.8000000000002,3561840
Son,20/02/2026,1338.1999999999998,2408760
Son,20/03/2021,3430.600000000001,6350969.04
Son,20/03/2022,1269.4,1920094.44
Son,20/03/2023,1834.3999999999999,2774713.44
Son,20/03/2024,1524.1999999999998,2743560
Son,20/03/2025,1523.8000000000002,2742840
Son,20/04/2021,2832.6,5567416.640000001
Son,20/04/2022,695.2,1051559.5199999998
Son,20/04/2023,1990,3010073.9999999995
Son,20/04/2024,1505.6000000000001,2710080
Son,20/04/2025,1476.1999999999998,2657160
Son,20/04/2026,1526.6000000000001,2747880
Son,20/05/2021,2683.4,4138236.8
Son,20/05/2022,215.8,326419.08
Son,20/05/2023,1364.4,2063791.44
Son,20/05/2024,1807.1999999999998,3252960
Son,20/05/2025,1428.4,2571120
Son,20/05/2026,2214.6,3986280
Son,20/06/2021,1081.6,2097273.5599999996
Son,20/06/2022,499.4,755392.44
Son,20/06/2023,1535.4,2763720
Son,20/06/2024,1113.4,2004120
Son,20/06/2025,1180.3999999999999,2124720
Son,20/06/2026,1522.8,2741040
Son,20/07/2022,1204.1999999999998,1821472.92
Son,20/07/2023,1227.3999999999999,2209320
Son,20/07/2024,1596,2872800
Son,20/07/2025,1588.4,2859120
Son,20/07/2026,1695.2,3051360
Son,20/08/2021,381.6,801360
Son,20/08/2022,265.8,402049.07999999996
Son,20/08/2023,594.2,1069560
Son,20/08/2024,1969,3544200
Son,20/08/2025,1214.6,2186280
Son,20/08/2026,2339.9999999999995,4212000
Son,20/09/2021,2145.2,3916651.08
Son,20/09/2022,1149.2,1738279.92
Son,20/09/2023,809.6,1457280
Son,20/09/2024,1674.8,3014640
Son,20/09/2025,1699.8,3059640
Son,20/10/2021,1131.6,1789664.8800000001
Son,20/10/2022,837,1266046.1999999997
Son,20/10/2023,418,752400
Son,20/10/2024,1452.6,2614680
Son,20/10/2025,1384.1999999999998,2491560
Son,20/11/2021,1945.3999999999996,3017916.72
Son,20/11/2022,887.5999999999999,1342583.7599999998
Son,20/11/2023,1378.6,2481480
Son,20/11/2024,1835.1999999999998,3303360
Son,20/11/2025,1604.2,2887560
Son,20/12/2021,316,584535.96
Son,20/12/2022,1105.6,1672330.5599999998
Son,20/12/2023,1060.6,1909080
Son,20/12/2024,1204.2,2167560
Son,20/12/2025,381.4,686520
Son,21/01/2021,3354,5877989.9
Son,21/01/2022,640.2,968366.52
Son,21/01/2023,1245,1883187
Son,21/01/2024,1559,2806200
Son,21/01/2025,1980.6,3565080
Son,21/01/2026,1823.7999999999997,3282840
Son,21/02/2021,5658.800000000001,10804859.2
Son,21/02/2022,136.6,206621.15999999997
Son,21/02/2023,943.4,1426986.8399999999
Son,21/02/2024,807.6,1453680
Son,21/02/2025,1985.4,3573720
Son,21/02/2026,1191.9999999999998,2145600
Son,21/03/2021,2397.9999999999995,4326850.52
Son,21/03/2022,284.20000000000005,429880.92000000004
Son,21/03/2023,1122,1697137.2
Son,21/03/2024,2039.1999999999998,3670560
Son,21/03/2025,1946.4,3503520
Son,21/03/2026,469.6,845280
Son,21/04/2021,3076.7999999999997,5412444.84
Son,21/04/2022,1079.8,1633305.48
Son,21/04/2024,1667.1999999999998,3000960
Son,21/04/2025,1665.6,2998080
Son,21/04/2026,1685.6,3034080
Son,21/05/2021,2255.6,3502007.44
Son,21/05/2022,113.4,171528.84
Son,21/05/2023,1225.4,1853540.04
Son,21/05/2024,1587,2856600
Son,21/05/2025,1848.8,3327840
Son,21/05/2026,1538.4,2769120
Son,21/06/2021,1046.4,1765495.56
Son,21/06/2022,551,833442.6000000001
Son,21/06/2023,1334,2401200
Son,21/06/2024,1417.8,2552040
Son,21/06/2025,1279.6,2303280
Son,21/06/2026,1292.6,2326680
Son,21/07/2022,761.6,1151996.16
Son,21/07/2023,841,1513800
Son,21/07/2024,920.2,1656360
Son,21/07/2025,1336.8,2406240
Son,21/07/2026,1088,1958400
Son,21/08/2021,552.2,835257.7200000001
Son,21/08/2022,234.6,354855.95999999996
Son,21/08/2023,1065.8,1918440
Son,21/08/2024,1369.8,2465640
Son,21/08/2025,1206.1999999999998,2171160
Son,21/08/2026,882.5999999999999,1588680
Son,21/09/2021,1807.6000000000001,3318286.3200000003
Son,21/09/2022,1162.4,1758246.2399999998
Son,21/09/2023,721.2,1298160
Son,21/09/2024,1931.3999999999999,3476520
Son,21/09/2025,1104,1987200
Son,21/10/2021,1295,2137621.5599999996
Son,21/10/2022,857.8,1297508.28
Son,21/10/2023,1003.8000000000001,1806840
Son,21/10/2024,1983,3569400
Son,21/10/2025,1632.6000000000001,2938680
Son,21/11/2021,1162.6,1901756.88
Son,21/11/2022,1279,1934615.4
Son,21/11/2023,995.8,1792440
Son,21/11/2024,2425.8,4366440
Son,21/11/2025,1984.4,3571920
Son,21/12/2021,777.6,1176197.76
Son,21/12/2022,1633.4,2470680.84
Son,21/12/2023,1581.6,2846880
Son,21/12/2024,1921.3999999999999,3458520
Son,21/12/2025,122.4,220320
Son,22/01/2021,3514,6028639.7
Son,22/01/2022,1240.4,1876229.04
Son,22/01/2023,643.4,973206.8400000001
Son,22/01/2024,1404.4,2527920
Son,22/01/2025,2172,3909600
Son,22/01/2026,994.8,1790640
Son,22/02/2021,2579,4402844.4
Son,22/02/2022,503.79999999999995,762047.88
Son,22/02/2023,521.2,788367.1199999999
Son,22/02/2024,1595.2000000000003,2871360
Son,22/02/2025,1786.6,3215880
Son,22/02/2026,1872.4,3370320
Son,22/03/2021,2877.8,5085178.76
Son,22/03/2022,737.4,1115391.24
Son,22/03/2023,1079.2,1632397.92
Son,22/03/2024,868.8,1563840
Son,22/03/2025,2548.9999999999995,4588200
Son,22/03/2026,608.2,1094760
Son,22/04/2021,3168.4,5693428.28
Son,22/04/2022,518.6,784434.36
Son,22/04/2024,1539.8,2771640
Son,22/04/2025,1754.9999999999998,3159000
Son,22/04/2026,2608.2,4694760
Son,22/05/2021,2813.2000000000003,4795955.16
Son,22/05/2022,491,742686.6
Son,22/05/2023,839.8000000000001,1270281.48
Son,22/05/2024,1543.6,2778480
Son,22/05/2025,2418.3999999999996,4353120
Son,22/05/2026,1925.6,3466080
Son,22/06/2021,1218.6,2270129.76
Son,22/06/2022,271.2,410217.12
Son,22/06/2023,794.1999999999999,1429560
Son,22/06/2024,1104.6,1988280
Son,22/06/2025,1005.4,1809720
Son,22/06/2026,923.3999999999999,1662120
Son,22/07/2022,1405.9999999999998,2126715.6
Son,22/07/2023,922.4,1660320
Son,22/07/2024,1548,2786400
Son,22/07/2025,1793,3227400
Son,22/07/2026,1433.8,2580840
Son,22/08/2021,723.4000000000001,1302154.44
Son,22/08/2023,720.4000000000001,1296720
Son,22/08/2024,2058,3704400
Son,22/08/2025,1406.4,2531520
Son,22/08/2026,2140.7999999999997,3853440
Son,22/09/2021,2381.8,4483928.16
Son,22/09/2022,1083,1638145.7999999998
Son,22/09/2023,790.4,1422720
Son,22/09/2024,1493.2,2687760
Son,22/09/2025,2025,3645000
Son,22/10/2021,805.2,1615850.28
Son,22/10/2022,865.8,1309609.0799999998
Son,22/10/2023,1120.2,2016360
Son,22/10/2024,981.8,1767240
Son,22/10/2025,1860,3348000
Son,22/11/2021,993.1999999999999,1502314.3199999998
Son,22/11/2022,1473.2,2228362.32
Son,22/11/2023,823.8,1482840
Son,22/11/2024,2268.6,4083480
Son,22/11/2025,1803.1999999999998,3245760
Son,22/12/2021,2011.8,3203874.7199999997
Son,22/12/2022,1616.8,2445571.6799999997
Son,22/12/2023,1188,2138400
Son,22/12/2024,1236.2,2225160
Son,23/01/2021,4144,6611405.6
Son,23/01/2022,755.81,1143238.206
Son,23/01/2023,802.2,1213407.72
Son,23/01/2024,1475.8,2656440
Son,23/01/2025,1918.4,3453120
Son,23/01/2026,840.4000000000001,1512720
Son,23/02/2021,4189.599999999999,6530713.699999999
Son,23/02/2022,753.2,1139290.32
Son,23/02/2023,1616,2444361.5999999996
Son,23/02/2024,943,1697400
Son,23/02/2025,1365.6000000000001,2458080
Son,23/02/2026,1516,2728800
Son,23/03/2021,3023.8000000000006,5091687.039999999
Son,23/03/2022,1351.8,2044732.68
Son,23/03/2023,2043,3090241.7999999993
Son,23/03/2024,2237.2000000000003,4026960
Son,23/03/2025,2091.8,3765240
Son,23/03/2026,516.6,929880
Son,23/04/2021,2740,4715753.4
Son,23/04/2022,634,958988.3999999999
Son,23/04/2023,1116.8,1689271.6799999997
Son,23/04/2024,1921.4,3458520
Son,23/04/2025,2091.4,3764520
Son,23/04/2026,2275.3999999999996,4095720
Son,23/05/2021,2482,3893265.4800000004
Son,23/05/2022,112.6,170318.75999999998
Son,23/05/2023,858.2,1298113.32
Son,23/05/2024,1555.1999999999998,2799360
Son,23/05/2025,2108.8,3795840
Son,23/05/2026,1596.2,2873160
Son,23/06/2021,366.20000000000005,553914.12
Son,23/06/2022,121.8,184234.68
Son,23/06/2023,1059.8,1907640
Son,23/06/2024,1631.2000000000003,2936160
Son,23/06/2025,1146.8000000000002,2064240
Son,23/06/2026,2251,4051800
Son,23/07/2022,602,910585.2
Son,23/07/2023,480.59999999999997,865080
Son,23/07/2024,2075.6,3736080
Son,23/07/2025,1905,3429000
Son,23/07/2026,892.8,1607040
Son,23/08/2021,1623.1999999999998,2864670.12
Son,23/08/2022,143.4,216906.84
Son,23/08/2023,826.6,1487880
Son,23/08/2024,940.6,1693080
Son,23/08/2025,1814.6,3266280
Son,23/08/2026,2673.2,4811760
Son,23/09/2021,2568.7999999999997,4766549.4
Son,23/09/2022,700.2,1059122.52
Son,23/09/2023,836.8,1506240
Son,23/09/2024,2262.2000000000003,4071960
Son,23/09/2025,2501.2000000000003,4502160
Son,23/10/2021,1072.8000000000002,1771916.88
Son,23/10/2022,779.9999999999999,1179827.9999999998
Son,23/10/2023,727.1999999999999,1308960
Son,23/10/2024,1499.4000000000003,2698920
Son,23/10/2025,1883.8000000000002,3390840
Son,23/11/2021,1632.4,2469168.2399999998
Son,23/11/2022,1375.2,2080127.5199999996
Son,23/11/2023,1661.3999999999999,2990520
Son,23/11/2024,2283.6000000000004,4110480
Son,23/11/2025,2500.6,4501080
Son,23/12/2021,1680.7999999999997,3071038.08
Son,23/12/2022,1000.6,1513507.5599999998
Son,23/12/2023,384.20000000000005,691560
Son,23/12/2024,2083.6,3750480
Son,23/12/2025,1135.4,2043720
Son,24/01/2021,4358.800000000001,7471355.4
Son,24/01/2022,131.6,199058.15999999997
Son,24/01/2023,1285.8,1944901.0799999996
Son,24/01/2024,1324.9999999999998,2385000
Son,24/01/2025,2127.6,3829680
Son,24/01/2026,754.4000000000001,1357920
Son,24/02/2021,3787,6752852.1000000015
Son,24/02/2022,653.5999999999999,988635.36
Son,24/02/2023,891.5999999999999,1348634.1599999997
Son,24/02/2024,1525.1999999999998,2745360
Son,24/02/2025,1738,3128400
Son,24/02/2026,1701.1999999999998,3062160
Son,24/03/2021,3536.0000000000005,6429833.8
Son,24/03/2022,955,1444533
Son,24/03/2023,1376.6,2082245.16
Son,24/03/2024,1957.6000000000001,3523680
Son,24/03/2025,2021.3999999999999,3638520
Son,24/03/2026,1566.8,2820240
Son,24/04/2021,2111,3518238.8
Son,24/04/2022,479.2,724837.9199999999
Son,24/04/2023,958.4000000000001,1449675.8399999999
Son,24/04/2024,1491.6,2684880
Son,24/04/2025,2070.8,3727440
Son,24/04/2026,966.5999999999999,1739880
Son,24/05/2021,2492,4346540.24
Son,24/05/2022,997,1508062.2
Son,24/05/2023,843.2,1275424.3199999998
Son,24/05/2024,1163.8000000000002,2094840
Son,24/05/2025,1516.2,2729160
Son,24/05/2026,1317.6,2371680
Son,24/06/2021,578.6,875190.3599999999
Son,24/06/2022,925.4,1399760.04
Son,24/06/2023,929.4000000000001,1672920
Son,24/06/2024,2018,3632400
Son,24/06/2025,604.2,1087560
Son,24/06/2026,1904.6,3428280
Son,24/07/2021,823.4,1606843.32
Son,24/07/2022,1429.4,2162110.44
Son,24/07/2023,857.4,1543320
Son,24/07/2024,1635,2943000
Son,24/07/2025,1790.7999999999997,3223440
Son,24/07/2026,1507.8,2714040
Son,24/08/2021,1591.1999999999998,2809923
Son,24/08/2022,1383.6,2092833.3599999999
Son,24/08/2023,816.5999999999999,1469880
Son,24/08/2024,1945,3501000
Son,24/08/2025,1175,2115000
Son,24/08/2026,2197.8,3956040
Son,24/09/2021,2377.4,4800812.64
Son,24/09/2022,921.2,1393407.12
Son,24/09/2023,844.2,1519560
Son,24/09/2024,1764.2,3175560
Son,24/09/2025,1792,3225600
Son,24/10/2021,220.8,396951.36
Son,24/10/2022,921.8,1394314.6800000002
Son,24/10/2023,1205.8,2170440
Son,24/10/2024,1683.1999999999998,3029760
Son,24/10/2025,2205.3999999999996,3969720
Son,24/11/2021,1905,2965853.6400000006
Son,24/11/2022,1355.9999999999998,2051085.5999999999
Son,24/11/2023,674.4,1213920
Son,24/11/2024,1634.4,2941920
Son,24/11/2025,2361.4,4250520
Son,24/12/2021,1468.6,2328663.5999999996
Son,24/12/2022,930.8000000000001,1407928.08
Son,24/12/2023,1641.2,2954160
Son,24/12/2024,1976.3999999999999,3557520
Son,24/12/2025,1445.6000000000001,2602080
Son,25/01/2021,3356.4,6124158
Son,25/01/2022,1150.6,1740397.5599999998
Son,25/01/2023,775.2,1172567.52
Son,25/01/2024,1428.8000000000002,2571840
Son,25/01/2025,1730.6,3115080
Son,25/01/2026,1991,3583800
Son,25/02/2021,3783.1999999999994,6469970.199999999
Son,25/02/2022,226.8,343057.68
Son,25/02/2023,1383.8,2093135.88
Son,25/02/2024,1608.3999999999999,2895120
Son,25/02/2025,2045.8000000000002,3682440
Son,25/02/2026,1229.0000000000002,2212200
Son,25/03/2021,3989.7999999999993,7129174.8
Son,25/03/2022,748.2,1131727.3199999998
Son,25/03/2023,2008.7999999999997,3038510.88
Son,25/03/2024,1476.4,2657520
Son,25/03/2025,2267.2,4080960
Son,25/03/2026,1076.8000000000002,1938240
Son,25/04/2021,2282.2,3924162.04
Son,25/04/2022,413.6,625611.36
Son,25/04/2023,1720.8,2602882.08
Son,25/04/2024,1908.4,3435120
Son,25/04/2025,1746.4,3143520
Son,25/04/2026,1951,3511800
Son,25/05/2021,2984.5999999999995,5221153.16
Son,25/05/2022,781.2,1181643.12
Son,25/05/2023,1070.8,1619692.08
Son,25/05/2024,1536,2764800
Son,25/05/2025,1102.8,1985040
Son,25/05/2026,2495.3999999999996,4491720
Son,25/06/2021,491.4,837877.88
Son,25/06/2022,817.5999999999999,1236701.76
Son,25/06/2023,585.8,1054440
Son,25/06/2024,2168.8,3903840
Son,25/06/2025,574,1033200
Son,25/06/2026,1938.8000000000002,3489840
Son,25/07/2021,1246.2,2295007.3200000003
Son,25/07/2022,637.5999999999999,964433.76
Son,25/07/2023,1021.1999999999999,1838160
Son,25/07/2024,1780.6,3205080
Son,25/07/2025,1369.1999999999998,2464560
Son,25/07/2026,3153.8,5676840
Son,25/08/2021,903.9999999999999,1625728.92
Son,25/08/2022,1000.8,1513810.08
Son,25/08/2023,1076.1999999999998,1937160
Son,25/08/2024,1097.8,1976040
Son,25/08/2025,1267.2,2280960
Son,25/08/2026,1563.7999999999997,2814840
Son,25/09/2021,1626.8,3206343.2399999998
Son,25/09/2022,1028,1554952.7999999998
Son,25/09/2023,949.1999999999999,1708560
Son,25/09/2024,1649.2,2968560
Son,25/09/2025,2487.4,4477320
Son,25/10/2021,656,1086014.6400000001
Son,25/10/2022,1203.4,1820262.8399999999
Son,25/10/2023,796.8000000000001,1434240
Son,25/10/2024,1065.6,1918080
Son,25/10/2025,1895.8000000000002,3412440
